,STATEFP,COUNTYFP,CensusTract,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,TRACTCE,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,2003_Fast Food Coverage Ratio,2004_Fast Food Coverage Ratio,2005_Fast Food Coverage Ratio,2006_Fast Food Coverage Ratio,2007_Fast Food Coverage Ratio,2008_Fast Food Coverage Ratio,2009_Fast Food Coverage Ratio,2010_Fast Food Coverage Ratio,2011_Fast Food Coverage Ratio,2012_Fast Food Coverage Ratio,2013_Fast Food Coverage Ratio,2014_Fast Food Coverage Ratio,2015_Fast Food Coverage Ratio,2017_Fast Food Coverage Ratio,2003_rank,2004_rank,2005_rank,2006_rank,2007_rank,2008_rank,2009_rank,2010_rank,2011_rank,2012_rank,2013_rank,2014_rank,2015_rank,2017_rank
554,36,47,52800,1400000US36047052800,36047052800,528,CT,175595,0,"POLYGON ((-73.96667599999999 40.631921999999996, -73.963674 40.63225, -73.962299 40.632400000000004, -73.959898 40.632667999999995, -73.959445 40.630277, -73.95899399999999 40.627886, -73.95995599999999 40.627778, -73.960408 40.63017, -73.96136899999999 40.63006, -73.96229799999999 40.629961, -73.963225 40.629858999999996, -73.964152 40.629757, -73.96607399999999 40.629545, -73.96667599999999 40.631921999999996))",36047052800,New York,Kings County,1,1818,641,0,0,0,0,0,0,0,0,0,14.3,113542,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,450,229,983,148,509,0,14,164,196,242,55,0,0,0,2146.2,2167.9,2189.6,0,0,0,0,0,0,0,0,no rank,no rank,no rank,189,204,196,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
555,36,47,56300,1400000US36047056300,36047056300,563,CT,370286,67755,"POLYGON ((-73.96247799999999 40.736802, -73.95706 40.739166999999995, -73.95508699999999 40.7394, -73.955472 40.737997, -73.95519 40.735867, -73.955074 40.73516, -73.954843 40.73374, -73.95460899999999 40.732324, -73.957943 40.732009, -73.961843 40.731625, -73.962148 40.732451999999995, -73.962229 40.732648999999995, -73.96247799999999 40.736802))",36047056300,New York,Kings County,1,4360,2006,0,87,2,0,0,0,0,0,0,16.9,77446,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,460,409,3144,182,341,2,23,668,1157,1530,522,4314.57,4280.06,4245.55,4211.04,4176.53,4142.02,4107.51,4073,4073,4073,5092,5092,5092,0,43,45,54,61,62,61,55,57,46,45,21,21,21,no rank
556,36,47,59401,1400000US36047059401,36047059401,594.01,CT,420618,0,"POLYGON ((-73.95100599999999 40.597262, -73.949047 40.597479, -73.94812 40.59758, -73.947192 40.597682, -73.94623 40.597789, -73.945775 40.595397999999996, -73.945374 40.59328, -73.94497199999999 40.591159999999995, -73.944012 40.591265, -73.943609 40.589147, -73.94457 40.589041, -73.94645899999999 40.58883, -73.947381 40.588730999999996, -73.948313 40.588628, -73.949345 40.588513999999996, -73.94975 40.590634, -73.950152 40.592754, -73.950554 40.594871, -73.95100599999999 40.597262))",36047059401,New York,Kings County,1,7628,2977,0,4,0.05,0,0,0,0,0,0,17.2,82318,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193,1342,1252,4836,58,2463,0,7,264,374,1382,463,0,0,0,7269,7168,3533.5,6966,6865,6865,3432.5,4093,4093,4093,8186,no rank,no rank,no rank,4,3,97,2,1,1,85,57,55,48,1
557,36,47,64000,1400000US36047064000,36047064000,640,CT,153400,0,"POLYGON ((-73.943699 40.610214, -73.941161 40.61182, -73.93897 40.61324, -73.938254 40.613701999999996, -73.936438 40.612069, -73.939347 40.610186999999996, -73.941547 40.608768, -73.942312 40.608269, -73.943547 40.609345999999995, -73.943641 40.609859, -73.943699 40.610214))",36047064000,New York,Kings County,1,1599,524,0,0,0,0,0,0,0,0,0,3.5,140781,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,408,233,1408,9,140,0,8,34,118,50,57,0,0,0,0,0,0,0,0,0,0,1832,1832,1832,1832,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,238,226,221,221
558,36,47,68200,1400000US36047068200,36047068200,682,CT,202229,0,"POLYGON ((-73.926879 40.61895, -73.923008 40.619192999999996, -73.922755 40.616854, -73.920852 40.616972, -73.920624 40.614838999999996, -73.923497 40.614658, -73.925395 40.61454, -73.926401 40.614478999999996, -73.926879 40.61895))",36047068200,New York,Kings County,1,2432,807,0,0,0,0,0,0,0,0,0,5.4,102031,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,557,255,683,1425,123,0,4,197,319,180,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3050,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,113
559,36,47,83000,1400000US36047083000,36047083000,830,CT,201784,0,"POLYGON ((-73.948414 40.639987, -73.94744299999999 40.640048, -73.94779 40.643305, -73.945869 40.643423999999996, -73.94396499999999 40.643543, -73.94372 40.641242, -73.942651 40.640344, -73.942503 40.638965, -73.945373 40.638787, -73.946449 40.63872, -73.94826499999999 40.638607, -73.948414 40.639987))",36047083000,New York,Kings County,1,5997,2126,0,0,0,0,0,0,0,0,1,12.2,53858,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2873,1526,561,109,5515,67,1,18,287,456,1296,329,0,0,0,0,0,0,0,0,0,0,0,6220,6220,6220,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,6,5,7
560,36,47,92000,1400000US36047092000,36047092000,920,CT,237149,0,"POLYGON ((-73.907191 40.659619, -73.90626999999999 40.659754, -73.90438499999999 40.660033999999996, -73.90158 40.660450999999995, -73.900661 40.660587, -73.899652 40.660734999999995, -73.89880699999999 40.657407, -73.899041 40.657371999999995, -73.900303 40.657263, -73.903564 40.656825999999995, -73.90545 40.656546999999996, -73.906369 40.656411999999996, -73.906795 40.658083999999995, -73.907191 40.659619))",36047092000,New York,Kings County,1,3154,1040,0,0,0,0,0,0,0,0,1,44.8,31296,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679,982,261,146,2809,19,0,12,168,426,729,668,0,0,0,0,0,2987.2,2979.6,1486,1486,1486,1541.5,1541.5,1541.5,3083,no rank,no rank,no rank,no rank,no rank,133,126,277,272,277,290,282,281,111
561,36,47,18100,1400000US36047018100,36047018100,181,CT,169373,0,"POLYGON ((-73.975106 40.689698, -73.974109 40.689662999999996, -73.973126 40.689622, -73.97213599999999 40.689582, -73.971142 40.689544, -73.970131 40.689506, -73.96978299999999 40.687751999999996, -73.96949 40.686288, -73.97143299999999 40.686063999999995, -73.972398 40.685953999999995, -73.973119 40.685781, -73.97428099999999 40.685513, -73.974616 40.687191, -73.975106 40.689698))",36047018100,New York,Kings County,1,3936,2176,0,10,0.25,0,0,0,0,0,0,3.7,117138,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662,460,351,2234,1137,243,1,9,312,408,1305,147,3884.1,3863.8,1281.166667,1274.4,1267.633333,1260.866667,1881.15,1871,1871,1871,1809.5,1809.5,1809.5,1809.5,62,65,270,290,309,304,226,230,222,222,242,229,224,223
562,36,47,79200,1400000US36047079200,36047079200,792,CT,216691,0,"POLYGON ((-73.958107 40.646518, -73.955652 40.646631, -73.95205 40.646771, -73.951854 40.644954, -73.951785 40.644304999999996, -73.951652 40.643066, -73.95262199999999 40.643006, -73.95452499999999 40.642886999999995, -73.95763699999999 40.642689, -73.95791899999999 40.644143, -73.958022 40.64507, -73.958107 40.646518))",36047079200,New York,Kings County,1,4372,1429,0,421,9.63,0,0,0,0,0,1,28.4,38462,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473,1218,383,251,3727,68,1,17,308,582,696,464,3841.8,3841.4,3841,3840.6,3840.2,3839.8,3839.4,0,0,1919.5,1910,1273.333333,1273.333333,1273.333333,66,67,72,76,78,75,71,no rank,no rank,217,231,330,331,328
563,36,47,700,1400000US36047000700,36047000700,7,CT,176776,0,"POLYGON ((-74.001277 40.693298, -74.00061737911429 40.6951221683874, -74.0004775655637 40.6950768164479, -74.000025 40.694097, -73.997609 40.693601, -73.99671599999999 40.693439, -73.99508 40.693146999999996, -73.99310299999999 40.692845999999996, -73.993736 40.691534999999995, -73.994361 40.690239, -73.996233 40.690757999999995, -73.997793 40.691188, -74.000495 40.691938, -74.001744 40.692406999999996, -74.001277 40.693298))",36047000700,New York,Kings County,1,3359,1726,0,42,1.25,0,0,0,0,0,0,5.2,209694,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,533,327,2885,109,198,5,2,160,283,1051,43,3649.7,3651.6,3653.5,3655.4,3657.3,3659.2,3661.1,1831.5,1831.5,1831.5,1013.5,1013.5,1351.333333,1351.333333,78,79,87,90,90,87,86,233,227,227,371,369,317,309
564,36,47,1800,1400000US36047001800,36047001800,18,CT,2020170,4743277,"POLYGON ((-74.033516831553 40.6443027526706, -74.032066 40.646479, -74.02620732724439 40.6518050661414, -74.018272 40.659019, -74.0186609605392 40.6625189360408, -74.01780000000001 40.662544, -74.001454 40.667632999999995, -74.000175 40.668600999999995, -73.999021 40.671428999999996, -73.99861899999999 40.67183, -73.998457 40.671568, -73.997624 40.670274, -73.996426 40.669005999999996, -73.996033 40.66806, -73.994845 40.666805, -73.995795 40.665516, -73.996393 40.664954, -73.99695799999999 40.664393, -73.997534 40.663834, -73.99987 40.661589, -74.00045399999999 40.661032, -74.002161 40.659355999999995, -74.003288 40.658184999999996, -74.004465 40.657072, -74.006231 40.6554, -74.00878999999999 40.656963, -74.010493 40.655276, -74.01110299999999 40.654695, -74.011684 40.654135, -74.01389499999999 40.655466, -74.015048 40.654362, -74.012844 40.653016, -74.01518399999999 40.650773, -74.01634299999999 40.649656, -74.01750899999999 40.648533, -74.019256 40.646853, -74.02145999999999 40.648182, -74.02383499999999 40.645919, -74.021598 40.644597999999995, -74.022769 40.643468999999996, -74.023956 40.642327, -74.025724 40.640631, -74.026257 40.640132, -74.029079 40.641273999999996, -74.02906 40.641726999999996, -74.03264399999999 40.6438, -74.033516831553 40.6443027526706))",36047001800,New York,Kings County,1,2105,4,1,2089,99.24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,24,1204,774,33,3,4,87,1199,0,0,1719.2,903.8,632,496.1,518.2,720.4,749.8666667,1169,1169,1169,1011,674,1011,1011,185,265,317,353,376,363,364,336,326,336,373,441,376,386
565,36,47,16400,1400000US36047016400,36047016400,164,CT,802167,650272,"POLYGON ((-74.03505299999999 40.609544, -74.03145099999999 40.611117, -74.02904199999999 40.613462, -74.028972 40.613516, -74.026302 40.616335, -74.025729 40.616049, -74.02754999999999 40.612925, -74.027106 40.610244, -74.02477499999999 40.609676, -74.021502 40.607828, -74.0267751399744 40.6042371612374, -74.027547 40.604374, -74.031384 40.605201, -74.0354949628475 40.609075003863005, -74.03505299999999 40.609544))",36047016400,New York,Kings County,1,764,229,0,13,1.7,0,0,0,0,0,0,0,117609,0,1,0,1,0,0,0,0,0,414,0,0,13,0,414,54.16,13,1.75,176,23,7,0.86,174,22.73,124,16.29,28,3.69,0,0,6,0.82,81,10.62,148,19.39,4,1.77,5,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,297,15,347,231,52,0,7,127,244,11,14,1217.467,1191.114,1164.762,1138.41,0,0,1059.352,1033,1033,1033,774,774,0,0,229,249,280,304,no rank,no rank,328,363,356,366,418,416,no rank,no rank
566,36,47,73200,1400000US36047073200,36047073200,732,CT,160035,0,"POLYGON ((-73.9358 40.630032, -73.93245499999999 40.63024, -73.931983 40.630269, -73.931743 40.62793, -73.931494 40.625594, -73.933421 40.625468, -73.933449 40.625704, -73.935349 40.625834999999995, -73.935549 40.627691999999996, -73.9358 40.630032))",36047073200,New York,Kings County,1,2096,711,0,0,0,0,0,0,0,0,0,7.7,103333,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495,395,245,166,1743,77,0,2,108,168,250,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
567,36,47,9800,1400000US36047009800,36047009800,98,CT,151006,0,"POLYGON ((-74.010902 40.644546999999996, -74.010319 40.645106, -74.009736 40.645666999999996, -74.009153 40.646226999999996, -74.00695 40.644897, -74.004747 40.643567, -74.00533 40.643006, -74.00591299999999 40.642444999999995, -74.00707899999999 40.641324999999995, -74.009281 40.642657, -74.011484 40.643986, -74.010902 40.644546999999996))",36047009800,New York,Kings County,1,7024,1754,0,0,0,0,0,0,0,0,1,41.2,33495,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5197,1900,436,1635,234,2874,5,86,2190,3635,1184,556,3236.9,3295.7,3354.5,3413.3,3472.1,3530.9,3589.7,3648.5,3648.5,3648.5,3701.5,3701.5,3701.5,3701.5,101,101,107,106,104,98,90,85,75,74,77,76,68,68
568,36,47,118400,1400000US36047118400,36047118400,1184,CT,204944,0,"POLYGON ((-73.872739 40.68541, -73.870704 40.685918, -73.86990899999999 40.686116, -73.869084 40.686322, -73.867018 40.68683, -73.866598 40.685269999999996, -73.866295 40.683189, -73.868132 40.682666, -73.86980799999999 40.682187, -73.87156999999999 40.681686, -73.872187 40.683648999999996, -73.872739 40.68541))",36047118400,New York,Kings County,1,5420,1493,0,0,0,0,0,0,0,0,1,22.7,59583,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432,1474,427,1652,963,549,18,114,2124,3684,903,344,5107.8,5127.4,5147,2583.3,2593.1,2602.9,2612.7,1748.333333,1748.333333,1748.333333,1072.2,893.5,893.5,893.5,21,22,23,162,167,158,156,245,237,241,363,395,405,409
569,36,47,79602,1400000US36047079602,36047079602,796.02,CT,134996,0,"POLYGON ((-73.959696 40.654838999999996, -73.9563 40.655049, -73.956164 40.653777, -73.95600999999999 40.652314, -73.955907 40.651368999999995, -73.95582499999999 40.650529999999996, -73.95870699999999 40.650386999999995, -73.95892599999999 40.651212, -73.959329 40.652927999999996, -73.959696 40.654838999999996))",36047079602,New York,Kings County,1,4814,1811,0,0,0,0,0,0,0,0,1,19.3,68750,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775,1094,451,356,3996,54,1,24,383,659,1218,389,5146.4,5132.2,5118,5103.8,5089.6,5075.4,5061.2,5047,5047,5047,4639,4639,4639,1546.333333,16,21,24,28,28,27,21,21,15,14,32,32,28,275
570,36,47,92400,1400000US36047092400,36047092400,924,CT,251687,0,"POLYGON ((-73.914039 40.670897, -73.91133599999999 40.672077, -73.91106599999999 40.670955, -73.910742 40.669685, -73.910416 40.668414999999996, -73.91009 40.667154, -73.909699 40.665628, -73.909305 40.664097, -73.90892 40.662554, -73.909857 40.662411999999996, -73.911727 40.662135, -73.912122 40.663672999999996, -73.912516 40.665209, -73.91291 40.666745999999996, -73.913555 40.669264, -73.914039 40.670897))",36047092400,New York,Kings County,1,2656,839,0,76,2.86,0,0,0,0,0,1,16.2,53140,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391,868,205,95,2234,17,0,20,290,442,712,348,446.7166667,387.6285714,457.75,463.2666667,468.7833333,711.45,411.2714286,323.5555556,242.6666667,242.6666667,223.5384615,223.5384615,223.5384615,207.5714286,268,290,325,355,380,367,385,424,445,465,481,495,510,517
571,36,47,30200,1400000US36047030200,36047030200,302,CT,211197,0,"POLYGON ((-73.993363 40.598889, -73.991163 40.597553999999995, -73.990421 40.597104, -73.98822299999999 40.595776, -73.986019 40.594446, -73.987988 40.592552999999995, -73.988731 40.593002, -73.99019 40.593882, -73.992389 40.595211, -73.99522499999999 40.597093, -73.993363 40.598889))",36047030200,New York,Kings County,1,4214,1495,0,0,0,0,0,0,0,0,1,17.1,59865,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694,840,639,1921,18,2089,0,1,185,271,448,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
572,36,47,31100,1400000US36047031100,36047031100,311,CT,152683,0,"POLYGON ((-73.941535 40.676421, -73.941369 40.678093, -73.938593 40.677969999999995, -73.935858 40.677817, -73.935997 40.676120999999995, -73.936078 40.675335, -73.938841 40.675492999999996, -73.938895 40.674599, -73.941694 40.674748, -73.941535 40.676421))",36047031100,New York,Kings County,1,2833,1072,0,1,0.04,0,0,0,0,0,1,19.8,51724,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474,772,236,161,2442,49,0,4,177,272,831,326,0,0,0,0,0,0,0,2858,1429,1429,1597,1064.666667,798.5,532.3333333,no rank,no rank,no rank,no rank,no rank,no rank,no rank,141,280,286,278,363,420,487
573,36,47,33500,1400000US36047033500,36047033500,335,CT,180682,0,"POLYGON ((-73.94789899999999 40.667922, -73.947818 40.668783999999995, -73.94504599999999 40.668614999999996, -73.942285 40.668461, -73.939515 40.668296, -73.93674899999999 40.668127999999996, -73.93690699999999 40.666426, -73.93967599999999 40.666578, -73.942444 40.666727, -73.94798399999999 40.667031, -73.94789899999999 40.667922))",36047033500,New York,Kings County,1,3139,830,0,313,9.97,0,0,0,0,0,1,14.8,55250,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304,859,344,1938,1117,10,0,3,71,109,384,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
574,36,47,35900,1400000US36047035900,36047035900,359,CT,183572,0,"POLYGON ((-73.92541299999999 40.670279, -73.925328 40.671169, -73.92524499999999 40.672062, -73.925161 40.672954, -73.925122 40.673398999999996, -73.925082 40.673843999999995, -73.92213199999999 40.673684, -73.922215 40.672792, -73.9223 40.6719, -73.922384 40.671009, -73.922467 40.670117, -73.922544 40.669275999999996, -73.922632 40.668372999999995, -73.922753 40.667097999999996, -73.92438899999999 40.666385, -73.92477199999999 40.667487, -73.925539 40.668493, -73.92541299999999 40.670279))",36047035900,New York,Kings County,1,5685,2040,0,323,5.68,0,0,0,0,0,1,42.2,33503,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153,1755,357,248,4984,30,0,31,392,705,1703,868,0,0,0,5346,5359,5372,5385,0,0,0,0,0,0,0,no rank,no rank,no rank,24,20,17,14,no rank,no rank,no rank,no rank,no rank,no rank,no rank
575,36,47,40100,1400000US36047040100,36047040100,401,CT,159606,0,"POLYGON ((-73.916046 40.686071999999996, -73.914642 40.687507, -73.91319399999999 40.68898, -73.912443 40.688553, -73.911692 40.688125, -73.91094 40.687698999999995, -73.910189 40.687270999999996, -73.90943899999999 40.686845, -73.910887 40.685369, -73.912273 40.683935, -73.913037 40.684368, -73.914701 40.685317, -73.91529 40.685645, -73.916046 40.686071999999996))",36047040100,New York,Kings County,1,3518,1130,0,119,3.38,0,0,0,0,0,1,30.3,42105,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775,844,256,566,1872,63,22,16,979,1583,744,338,3257,3267,3277,3287,3297,3307,1658.5,1663.5,1663.5,1663.5,1622,3244,3244,3244,99,103,116,115,116,112,251,261,251,256,273,93,89,92
576,36,47,41500,1400000US36047041500,36047041500,415,CT,162692,0,"POLYGON ((-73.917791 40.69146, -73.916257 40.693022, -73.914808 40.694497, -73.914057 40.694068, -73.913307 40.693641, -73.911805 40.692785, -73.911053 40.692358, -73.91250000000001 40.690883, -73.913946 40.689409, -73.91544999999999 40.690264, -73.916964 40.691109999999995, -73.917791 40.69146))",36047041500,New York,Kings County,1,4064,1263,0,0,0,0,0,0,0,0,1,17.5,66042,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529,1192,283,652,1845,73,0,52,1442,2261,602,353,3735.2,3767.6,1900,1916.2,1932.4,1948.6,3929.6,3962,3962,3962,2204.5,2204.5,2204.5,1469.666667,73,72,205,214,227,220,66,65,55,54,192,184,177,292
577,36,47,99800,1400000US36047099800,36047099800,998,CT,419733,69968,"POLYGON ((-73.918604 40.632096, -73.916224 40.633606, -73.913198 40.631934, -73.91143699999999 40.633857, -73.90959699999999 40.632205, -73.908943 40.631617, -73.90735099999999 40.630831, -73.90652 40.630458, -73.902388 40.628599, -73.899682 40.627369, -73.900712 40.626329, -73.90178 40.624815999999996, -73.90848 40.627978999999996, -73.916922 40.631668999999995, -73.918604 40.632096))",36047099800,New York,Kings County,1,3784,1296,0,0,0,0,0,0,0,1,0,7.2,87602,0,1,0,1,0,0,0,1,,1961,,,474,,1961,51.81,474,12.53,463,12.23,184,4.87,141,3.74,1722,45.51,16,0.42,0,0,3,0.09,78,2.06,89,2.36,245,18.9,41,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,908,361,280,3311,53,0,6,134,184,382,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
